Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
1143,2023-06-26 16:52:11+00:00,@thisha_omuhle Yhoo he had so many redflags. “As a man I must take my stand”😭😭 if he was the last person to text I must also text even when there was no need to continue with the conversation.,_MbaliHlongwane,1.63E+18,YHOO
1144,2023-06-26 16:48:15+00:00,Such beauty bafwethu  👌👌👌yhooo yhoo.❤️❤️ https://t.co/EogQBlgG2m,TeeTee79513413,1.63E+18,YHOO
1145,2023-06-26 16:47:14+00:00,Rathebe yhoo ae #SkeemSaam https://t.co/Lze5JxmNVX,stoutkind,1.63E+18,YHOO
1146,2023-06-26 16:41:21+00:00,@AdvoBarryRoux Drugs are bad Shem yhoo,yonelwa_,1.63E+18,YHOO
1147,2023-06-26 16:40:53+00:00,@lempapison Capitec is expensive yhoo,Bright_Afrika,1.63E+18,YHOO
1148,2023-06-26 16:40:31+00:00,The arrogance in this cow yhoo you d swear that he owns the hospital #skeemsaam https://t.co/na7B5QVC9G,Zamatola05,1.63E+18,YHOO
1149,2023-06-26 16:34:18+00:00,i am so obsessed with this lady and all her meals yhoo,iTSAugustine1,1.63E+18,YHOO
1150,2023-06-26 16:27:22+00:00,They spend all their times watching clips yhoo they couldn’t wait for reunion,kevaB25,1.63E+18,YHOO
1151,2023-06-26 16:26:56+00:00,@MtshaliKhekhzin People are going through the most yhoo 🤣🤣🤣,Bee___Gee,1.63E+18,YHOO
1152,2023-06-26 16:26:53+00:00,@AdvoBarryRoux Yhoo🙄🤭🤭🤭,TebogoM74957317,1.63E+18,YHOO
1153,2023-06-26 16:24:59+00:00,🤣🤣🤣🤣🤣Yhoo,Amiable91,1.63E+18,YHOO
1154,2023-06-26 16:24:25+00:00,@Beautifufz Yhoo 😥😥😥,BelzMntungwa,1.63E+18,YHOO
1155,2023-06-26 16:18:43+00:00,@adthedoll Yhoo they will crumble for what they did to this couple😭😭😭😭,Naledi78843984,1.63E+18,YHOO
1156,2023-06-26 16:16:29+00:00,Yhoo,Jose2ab,1.63E+18,YHOO
1157,2023-06-26 16:16:05+00:00,@KanagaJnr I love you yhoo 😭😭😭😭😭 https://t.co/DM7idKyziU,Naledi78843984,1.63E+18,YHOO
1158,2023-06-26 16:15:49+00:00,@Zee_Nomji 😂yhoo😭,siyungu,1.63E+18,YHOO
1159,2023-06-26 16:14:02+00:00,Load shedding is back?😭 yhoo ha.a,uPeace_,1.63E+18,YHOO
1160,2023-06-26 16:00:57+00:00,@hugep_live Had this position last year in Dec.. did I not end up crying ngoba everyone was on my case. I'll never do it again shem yhoo 😭😭😭😭,Nomhlekhabo_MM,1.63E+18,YHOO
1161,2023-06-26 15:58:53+00:00,@LessaThenji Yhoo 😭😭😭,Ntuli_Lindo01,1.63E+18,YHOO
1162,2023-06-26 15:58:22+00:00,@FrankAllDay_ @Boity Yhoo,Nahtyofriend2,1.63E+18,YHOO
1163,2023-06-26 15:52:10+00:00,@lee_snoocums @SeapointO Yhoo 😂😂😂😂,supershyness,1.63E+18,YHOO
1164,2023-06-26 15:50:29+00:00,@Rele_Glo Yhoo I'm one of the boyfriends and they are so delicious.,Fortuna93746666,1.63E+18,YHOO
1165,2023-06-26 15:48:23+00:00,The hardest thing should be dating a bad artists that you know will never blow and you are low key forced to support his dreams. Yhoo i'd scream.,Orate_Orate,1.63E+18,YHOO
1167,2023-06-26 15:44:16+00:00,Yhoo💔,NompumeleloSi,1.63E+18,YHOO
1168,2023-06-26 15:43:27+00:00,"Kwanele is just a lot to deal with yhoo 😑, whatever that he says goes...that time he's the one who has been telling Julius that he must give khanyi a chance but then he can't do the same with Tremaine. The most ARROGANT!, IGNORANT &amp; BOSSY human being I've seen.
#SjolaSonke",masuku_khutso,1.63E+18,YHOO
1169,2023-06-26 15:43:26+00:00,"yhoo hayi😂😂
is everything fine Sis?",lydiaabiatar,1.63E+18,YHOO
1170,2023-06-26 15:40:20+00:00,Work wants me to go to Cape Town this week and I really don't want to. Yhoo ha.a ndidikwe finish!,ThatGuy_LeboM,1.63E+18,YHOO
1171,2023-06-26 15:36:02+00:00,🤣🤣🤣 yhoo hay!!,SboshyTots,1.63E+18,YHOO
1172,2023-06-26 15:35:51+00:00,@BonganiNtuli No 10..Yhoo ha.a,maro_roji,1.63E+18,YHOO
1173,2023-06-26 15:33:51+00:00,@FabrizioRomano From almost PSG to Saudi yhoo,SAMRIFUMO07,1.63E+18,YHOO
1174,2023-06-26 15:20:11+00:00,@Bongi_Ka_Mafaku @DonknowMcgrego @__T_touch Yhoo! These mobile fridges makes people go crazy🤣🤣🤣,Mphora10,1.63E+18,YHOO
1175,2023-06-26 15:15:53+00:00,"bro im not joking, i need to be functional

how to get rid of wtv this feeling is yhoo answers",Always6Star,1.63E+18,YHOO
