Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
263,2023-06-27 03:04:45+00:00,Just an appreciation tweet for @natbrunell . Thank you for everything you do for #bitcoin,onesatosi,1.63E+18,Bitcoin
265,2023-06-27 03:04:44+00:00,@Bumblebee_fans Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
266,2023-06-27 03:04:40+00:00,"Updated Bitcoin transaction fees: 
    
BCH Next Block: $0.0011 
BCH Weekly Median: $0.0008 

BTC Next Block: $2.06 
BTC Weekly Median: $1.04",BitcoinFeesCash,1.63E+18,Bitcoin
268,2023-06-27 03:04:35+00:00,$500 Bitcoin In 24 Hours With Payment Proof Free Bitcoin Mining Site 2023 https://t.co/XB8JkcA8iJ #ethereummining,GizmoJump,1.63E+18,Bitcoin
270,2023-06-27 03:04:32+00:00,@Bumblebee_fans Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
271,2023-06-27 03:04:28+00:00,"Click on link to Buy Now NFT On Opensea For 0.00555 WETH (10$) 

NFT Link Given Below
https://t.co/ctjCohiNEw

Collection Link
https://t.co/ivG9gjGWtu

Profile Link
https://t.co/WQGUYjrupd

#BETAwards #gistlover #EltonJohn #Glastonbury #Barbie #Ukraine #BetAwards2023 #Bitcoin https://t.co/eIjmCjCSNM",MetaverseOnNFT,1.63E+18,Bitcoin
272,2023-06-27 03:04:24+00:00,@Croesus_BTC @bradleychambers @btcis4everybody @w_s_bitcoin @CarlBMenger I guess you need someone with a paid Glassnode account.,BTCBrisket,1.63E+18,Bitcoin
273,2023-06-27 03:04:18+00:00,We are hiding a bitcoin key on our server https://t.co/m4W7tSYiIN 👀 🔑,IzzyNGriffin,1.63E+18,Bitcoin
274,2023-06-27 03:04:14+00:00,"@cryptocom Bitcoin has surpassed $50,000 mark for the first time in three months. #crypto #bitcoin",wivdjz64dza,1.63E+18,Bitcoin
275,2023-06-27 03:04:11+00:00,"Just realized @ZssBecker is part of the Matrix 

#Matrix #Bitcoin #AndrewTate #TopG #tate",Cyaxaras,1.63E+18,Bitcoin
276,2023-06-27 03:04:11+00:00,"Gainers in Top 100 (24h) 📈
Bitcoin Cash - $BCH | 12.96%
$224.09
Radix - $XRD | 9.68%
$0.0849
Bitcoin SV - $BSV | 6.32%
$37.73
NEAR Protocol - $NEAR | 6.24%
$1.50
Injective - $INJ | 4.08%
$7.36",Randymarcote,1.63E+18,Bitcoin
278,2023-06-27 03:04:07+00:00,@Davincij15 Girlfriend so I can fuck someone instead fucked by bitcoin every time .,preet_hirday,1.63E+18,Bitcoin
279,2023-06-27 03:04:07+00:00,"@ps5_expert_play @rationalaussie My apologies for that mistake

However if you can appreciate how often global currencies have failed and will fail due to poor management and manipulation then you should be able to appreciate the point and value of bitcoin: a currency unable to be manipulated and able to be...",Svened85,1.63E+18,Bitcoin
280,2023-06-27 03:04:06+00:00,@WhaleChart Commodities are not a currency but can be used in trade bitcoin is a commodity not a currency,CHASEingPaper,1.63E+18,Bitcoin
281,2023-06-27 03:04:06+00:00,If you missed Bitcoin don't miss Pi coin Dawnload pi network Applications and start get Pi coin for free Refferal code or invitation code is: tritam36386879 https://t.co/XLZ7FPpiHG,Vominht50816192,1.63E+18,Bitcoin
282,2023-06-27 03:04:04+00:00,@ChrisKnight407 Well I don’t know what the hell he’s doing but if you ran from that bear right then you dead no matter what,girls_bitcoin,1.63E+18,Bitcoin
